901,Nelson Current
902,Aegypan
903,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House
904,Lonely Planet
905,Berrett-Koehler Publishers
906,Houghton Mifflin Company
907,Diana TB
908,Grasset
909,University of Calgary Press
910,Fourth Estate Ltd
911,Penguin Books (NYC)
912,Avery
913,London : Faber  2002
914,Random House Vintage
915,Ullstein Tb
916,Cooper Square Press
917,Regnery History
918,Applewood Books
919,Providence Forum Press
920,Smithmark Publishers
921,Not Avail
922,New Harbinger Publications
923,Harrison House
924,ASCD
925,MIRA
926,Titan
927,Dark Horse Comics
928,Pocket Books / Simon & Schuster  Inc.
929,Chicken House
930,Thomas Publications (PA)
931,ReganBooks
932,Continuum
933,KiWi
934,The Monacelli Press
935,NAL Jam
936,Fontana
937,Running Press Book Publishers
938,Victor Gollancz
939,Lantern Books
940,Broadway/Crown Publishing Group
941,O'Brien Press
942,Vintage Books a division of Random House
943,Pharos Books
944,William Morrow / Harper
945,Penguin Classic
946,Cornell University Press
947,Atlantic Books
948,HarperVoyager
949,Grove Press  Granta
950,Taschen
951,Delmar Thomson Learning
952,Poorhouse Press
953,Ediciones GlÃ©nat EspaÃ±a
954,Dover Publications  Inc.
955,Celestial Arts
956,Tantor Media
957,Usborne Books
958,Hodder Audio
959,YoungJin Singapore Pte. Ltd.
960,W.W. Norton
961,Barricade Books
962,Doubleday Books for Young Readers
963,Akashic Books/Punk Planet Books
964,Bloomsbury Arden Shakespeare
965,Virago Press Ltd
966,Free Spirit Publishing
967,Pavement Saw Press
968,That Patchwork Place
969,Pearson Longman
970,Ellora's Cave
971,Twin Palms Publishers
972,Viking Children's Books
973,Limelight Editions
974,Two Plus Two Publishing LLC
975,Bloomsbury USA Children's Books
976,Arthur A. Levine Books / Scholastic Inc.
977,Scholastic Inc.
978,Bloomsbury Publishing
979,Bloomsbury USA Childrens
980,Bloomsbury UK
981,Thorndike Press Large Print
982,Arthur A. Levine
983,Dhv der HÃ¶rverlag
984,Carlsen
985,YapÄ± Kredi YayÄ±nlarÄ±
986,Emece Editores
987,Harvill Press
988,Atheneum Books for Young Readers: Richard Jackson Books
989,The New Press
990,Stone Bridge Press
991,Crystal Clarity Publishers
992,North Atlantic Books
993,Benjamin-Cummings Publishing Company
994,Filiquarian Publishing  LLC.
995,Green Integer
996,McGraw-Hill Science/Engineering/Math
997,Seven Stories Press
998,Alison Green Books
999,Bantam Books (NY)
1000,Houghton Mifflin Harcourt P
1001,Grove/Atlantic  Inc.
1002,Penguin UK
1003,New Directions Publishing
1004,W.W. Norton & Company (NY)
1005,Avon HarperCollins
1006,Harlequin Temptation
1007,Tachyon Publications
1008,Western Publishing Company  Golden Books
1009,Hay House
1010,Philomel Books
1011,Hippo/Scholastic
1012,Multnomah
1013,University of Washington Press
1014,Newmarket Press
1015,University Press of Florida
1016,Everyman Paperback Classics
1017,Back Bay
1018,Hyperion Paperbacks
1019,Polyface
1020,Harcourt  Inc.(Harvest Book)
1021,Jump At The Sun
1022,Academy Chicago Publishers
1023,Insel
1024,Alyson Books
1025,Triple Crown Publications
1026,Marion Boyars Publishers
1027,Academic Press
1028,Harpercollins Children's Books
1029,Swallow Press
1030,Waking Lion Press
1031,Howard University Press
1032,Bantam Doubleday Dell (NYC)
1033,Schocken Books Inc
1034,Skylight Paths Publishing
1035,HarperTempest
1036,Vermilion
1037,Frederick P. Lenz Foundation for American Buddhism
1038,Wiley-Blackwell
1039,Prentice Hall Press
1040,Contemporary Books
1041,Fortress Press
1042,Cedar Books
1043,Writer's Digest Books
1044,F & W Publications Inc.
1045,McSweeney's
1046,Harper Trophy
1047,Peachpit Press
1048,Council Press
1049,Stanford University Press (Stanford  CA)
1050,Material World
1051,Gold Eagle
1052,Millenium
1053,Alfred A. Knopf Borzoi Books
1054,Kingfisher
1055,Golden Books
1056,HarperCollinsChildrenâ€™sBooks
1057,Wyatt Book
1058,Villard Books
1059,Anchor Bible
1060,Association for Scottish Literary Studies
1061,L.A. Weekly Books
1062,Flamingo
1063,Knopf Doubleday Publishing Group
1064,Arrow Books Ltd
1065,Earthlight
1066,Brill/Rodopi
1067,Fontana Press
1068,Princeton University Press (NJ)
1069,Pogue Press
1070,Metropolitan Books/Henry Holt & Co. (NY)
1071,Owl Books
1072,Crossroad
1073,Libraries Unlimited
1074,Ig Publishing
1075,Berkley Books (NY)
1076,Classic Books
1077,Allyn & Bacon
1078,The Chicken House
1079,Naiad Press
1080,Time Life Medical
1081,Weidenfeld & Nicolson
1082,Subterranean Press
1083,Chalice Press
1084,Potomac Books
1085,New Press
1086,Bloomsbury Methuen Drama
1087,Kent State University Press
1088,Health Communications
1089,TSR
1090,Totem Books
1091,Icon Books
1092,Augsburg Fortress Publishing
1093,Penguin Putnam
1094,Belknap Press of Harvard University Press
1095,Harper Perennial Classics
1096,Listening Library (Audio)
1097,Penguin Books /Penguin Classics
1098,Michael O'Mara Books
1099,Lerner Publications
1100,St. Martins Press
1101,Reclam  Ditzingen
1102,John Wiley
1103,Pavilion Press (Wi)
1104,Manesse Verlag
1105,New Press (NY)
1106,Knowledge Products
1107,Steerforth
1108,Deadite Press (Eraserhead Press)
1109,Albury Publishing
1110,Omnibus Press
1111,Zenith Press
1112,Simon & Schuster Paperbacks
1113,Motorbooks International
1114,J'ai Lu
1115,VIZ Media
1116,BBC Physical Audio
1117,Do-Not Press
1118,Arcadia Publishing
1119,Pan Australia
1120,Main Street Books
1121,Quill
1122,Deutscher Taschenbuch Verlag
1123,University of Arkansas Press
1124,Marshall Cavendish Editions
1125,Council Oak Books
1126,Vertigo
1127,French & European Publications
1128,HarperPaperbacks
1129,Countryman Press
1130,Cybereditions Corp
1131,Star Trek
1132,Orion
1133,Ecco/Harper Perennial
1134,Rowohlt Taschenbuch Verlag GmbH
1135,Pygmalion Editions
1136,Gaia Books
1137,Alianza Editorial
1138,Quinteto
1139,French & European Pubns
1140,Grijalbo Mondadori Sa
1141,Folio
1142,Destino Ediciones
1143,Editorial Diana
1144,Self-Realization Fellowship Publishers
1145,1st Book Library
1146,Random House Mondadori
1147,TEA
1148,Byblos
1149,Suma
1150,Norma
1151,DenoÃ«l
1152,Editions Gallimard
1153,Osprey Publishing
1154,Harlequin Historical
1155,Wiley (TP)
1156,Fithian Press
1157,Deodand Publishing
1158,Salani
1159,William Morrow / HarperCollins / Harper Perennial
1160,Aurum Press
1161,EdebÃ©
1162,Porrua
1163,Warners Visions Books
1164,Wayne State University Press
1165,Children's Press(CT)
1166,Jessica Kingsley Publishers
1167,Grove Press  Black Cat
1168,Findakly
1169,Gallimard Jeunesse
1170,Livre de Poche
1171,Dervy
1172,Payot
1173,Hachette Jeunesse
1174,W Publishing Group
